Wall time,Step,Value
1623005461.430897,4202,-650.2518920898438
1623005469.3659,4204,-652.4295654296875
1623005561.159028,4227,-642.8037719726562
1623005581.55412,4232,-654.8613891601562
1623005593.610749,4235,-640.1116333007812
1623005625.30976,4243,-643.9096069335938
1623005668.965831,4254,-638.7877807617188
1623005704.595331,4263,-647.9323120117188
1623005716.671584,4266,-640.9541625976562
1623005720.716026,4267,-640.8199462890625
1623005781.7818,4282,-528.1437377929688
1623005845.791374,4298,-616.8438720703125
1623005869.982469,4304,-505.7745361328125
1623005885.852671,4308,-511.0025939941406
1623005921.674156,4317,-549.81689453125
1623005929.837144,4319,-553.8268432617188
1623005966.489676,4328,-528.014404296875
1623005982.76901,4332,-498.61669921875
1623006007.090227,4338,-645.791748046875
1623006027.223603,4343,-648.44775390625
1623006114.65576,4365,-667.0260009765625
1623006130.544795,4369,-780.87890625
1623006166.439997,4378,-642.6544799804688
1623006226.920825,4393,-622.934326171875
1623006255.428665,4400,-625.476318359375
1623006279.757033,4406,-659.9265747070312
1623006296.006402,4410,-637.0323486328125
1623006300.110077,4411,-639.0724487304688
1623006375.514234,4430,-520.9371337890625
1623006379.613971,4431,-566.7394409179688
1623006387.776051,4433,-525.6126708984375
1623006412.567355,4439,-519.8728637695312
1623006424.740667,4442,-599.8751220703125
1623006533.550453,4469,-624.5358276367188
1623006557.61439,4475,-605.7512817382812
1623006573.678385,4479,-600.2073364257812
1623006585.704811,4482,-658.755615234375
1623006617.526366,4490,-574.6954345703125
1623006625.471193,4492,-572.8031005859375
1623006693.608778,4509,-826.5546264648438
1623006697.536126,4510,-715.0249633789062
1623006773.612573,4529,-658.8412475585938
1623006777.638329,4530,-664.0700073242188
1623006789.850928,4533,-662.87548828125
1623006826.483063,4542,-775.70751953125
1623006859.057539,4550,-664.44921875
1623006867.075905,4552,-658.721923828125
1623006871.128683,4553,-648.5828857421875
1623006931.791948,4568,-699.90234375
1623006971.928724,4578,-716.5363159179688
1623006983.985417,4581,-763.9986572265625
1623007028.307337,4592,-814.9014282226562
1623007040.363154,4595,-779.788330078125
1623007048.273613,4597,-748.0277099609375
1623007056.223275,4599,-864.8663940429688
1623007104.902328,4611,-650.0370483398438
1623007174.233579,4628,-705.1840209960938
1623007235.39856,4643,-778.2881469726562
1623007259.884202,4649,-724.5603637695312
1623007287.740356,4656,-735.5338745117188
1623007320.016018,4664,-665.7205810546875
1623007336.287304,4668,-737.0945434570312
1623007364.871999,4675,-806.9343872070312
1623007368.96994,4676,-773.177001953125
1623007373.012354,4677,-742.54736328125
1623007413.295709,4687,-672.6950073242188
1623007519.175585,4713,-712.5046997070312
1623007539.311471,4718,-736.6762084960938
1623007603.731851,4734,-776.7067260742188
1623007623.853666,4739,-665.1896362304688
1623007648.004415,4745,-669.1435546875
1623007664.072676,4749,-722.1563110351562
1623007668.11637,4750,-920.2642211914062
1623007700.272329,4758,-675.2077026367188
1623007712.289289,4761,-678.7666015625
1623007716.328159,4762,-859.4932250976562
1623007724.362086,4764,-863.2416381835938
1623007736.359718,4767,-777.9102783203125
1623007772.581924,4776,-786.36376953125
1623007788.673151,4780,-898.2066040039062
1623007804.692443,4784,-747.6988525390625
1623007816.558613,4787,-716.6807861328125
1623007820.554095,4788,-686.0969848632812
1623007844.355308,4794,-906.2691040039062
1623007868.452326,4800,-746.7059326171875
1623007876.419014,4802,-788.1376953125
1623007888.324241,4805,-744.3049926757812
1623008027.140979,4840,-761.46044921875
1623008074.776388,4852,-791.3353271484375
1623008150.085299,4871,-719.7128295898438
1623008158.006938,4873,-658.970458984375
1623008221.791838,4889,-712.4981689453125
1623008234.054714,4892,-715.5292358398438
1623008242.125899,4894,-786.009765625
1623008246.051889,4895,-720.2877807617188
1623008322.766857,4914,-565.4633178710938
1623008420.534265,4938,-656.6790161132812
1623008432.770889,4941,-755.2738037109375
1623008485.797851,4954,-719.6585083007812
1623008517.73074,4962,-708.8338623046875
1623008553.47982,4971,-747.1806030273438
1623008565.366372,4974,-902.3438720703125
1623008573.31885,4976,-745.3193969726562
1623008577.32747,4977,-677.112060546875
1623008632.964807,4991,-758.8341064453125
1623008664.905901,4999,-686.8296508789062
1623008753.495643,5021,-714.845458984375
1623008777.343627,5027,-888.7864990234375
1623008789.45636,5030,-688.677001953125
1623008817.30215,5037,-768.43115234375
1623008869.689836,5050,-710.1614379882812
1623008877.717432,5052,-773.3231201171875
1623008881.765926,5053,-876.6466674804688
1623008910.143944,5060,-794.1630249023438
1623008983.579875,5078,-859.4041137695312
1623009047.946775,5094,-895.9370727539062
1623009076.53579,5101,-813.0538330078125
1623009096.791957,5106,-790.6395874023438
1623009100.889333,5107,-851.641357421875
1623009125.090852,5113,-762.0653686523438
1623009177.917744,5126,-858.9853515625
1623009185.857357,5128,-755.7369384765625
1623009209.68179,5134,-762.3125
1623009313.338108,5160,-977.9797973632812
1623009333.196156,5165,-773.0806274414062
1623009384.719473,5178,-987.6007690429688
1623009400.688991,5182,-776.1380004882812
1623009472.66212,5200,-739.3414916992188
1623009505.030717,5208,-802.0367431640625
1623009598.809964,5231,-891.3165893554688
1623009611.004532,5234,-711.377197265625
1623009615.06237,5235,-808.791015625
1623009631.426227,5239,-737.1979370117188
1623009635.550153,5240,-829.8657836914062
1623009651.431536,5244,-745.26611328125
1623009739.629678,5266,-929.6124877929688
1623009832.68056,5289,-689.3355712890625
1623009884.887896,5302,-885.9844970703125
1623009949.192631,5318,-696.8593139648438
1623009993.625978,5329,-745.933349609375
1623010059.00191,5345,-801.2009887695312
1623010071.274239,5348,-788.783447265625
1623010116.186559,5359,-852.7457885742188
1623010120.294198,5360,-958.2279663085938
1623010132.485169,5363,-994.778076171875
1623010202.029935,5380,-852.1860961914062
1623010218.343832,5384,-739.0339965820312
1623010300.502766,5404,-979.4814453125
1623010308.618811,5406,-818.754150390625
1623010365.414294,5420,-904.9676513671875
1623010385.461378,5425,-740.3221435546875
1623010441.818338,5439,-958.5681762695312
1623010445.927456,5440,-934.3748168945312
1623010454.018282,5442,-964.466552734375
1623010474.286047,5447,-995.9241943359375
1623010587.551381,5475,-829.413330078125
1623010623.482542,5484,-999.2382202148438
1623010651.810632,5491,-870.2152099609375
1623010668.162967,5495,-790.3500366210938
1623010692.785793,5501,-979.7257080078125
1623010716.95349,5507,-984.001708984375
1623010737.106007,5512,-996.1866455078125
1623010749.173508,5515,-767.2905883789062
1623010757.248405,5517,-990.5897827148438
1623010817.625502,5532,-997.6234741210938
1623010853.957301,5541,-836.5924682617188
1623010886.228567,5549,-667.618408203125
1623010954.354875,5566,-609.017333984375
1623010974.463155,5571,-603.0147094726562
1623010982.42467,5573,-681.4208984375
1623011030.375397,5585,-758.5606079101562
1623011038.526205,5587,-628.7705688476562
1623011062.995658,5593,-714.395263671875
1623011111.889281,5605,-708.2109375
1623011132.037984,5610,-657.26806640625
1623011172.790666,5620,-682.0717163085938
1623011213.966221,5630,-580.0347900390625
1623011282.324768,5647,-556.5864868164062
1623011326.352466,5658,-507.7518005371094
1623011334.30798,5660,-494.6192321777344
1623011350.204308,5664,-531.604248046875
1623011397.933933,5676,-525.5250244140625
1623011409.842375,5679,-506.6324157714844
1623011574.45388,5720,-548.6107788085938
1623011586.609743,5723,-558.8446044921875
